feature_value,class
0.4535579391180188,1
0.6394389290306849,1
0.09422175591615395,1
5.241942598921252,4
2.2978047309401455,2
1.0153426532417602,4
3.315224290044099,2
0.13018145495750855,1
1.2829546561199856,3
5.51578784273669,3
7.165323396164331,4
-2.346336390382545,4
-1.480761430624324,3
1.4889193227433282,1
0.1846527391250654,3
1.4795452589541804,1
0.7701226764255662,1
-0.0340672887277802,3
3.192979104004575,2
-1.173674131701314,1
0.18083671754209935,1
-0.4040836731188975,3
-3.7838533293380987,3
2.467737936163511,2
-0.12229413391017141,1
0.7786967708099011,2
1.523039723291228,1
0.4554988538056576,1
3.865909947586601,3
4.736460681911917,3
-0.9095862099398535,1
1.8011833766658953,3
-0.13174249429095364,1
1.352511364001806,3
-2.7675310491591834,4
-2.8937147102324685,4
0.1747637818878312,1
0.22967426698906312,1
2.3861611370827136,3
0.44116805683714694,1
9.181041514615906,4
2.8881055433924563,3
0.7794913472009279,1
4.232820125934536,3
2.009405841426559,4
1.8755021592149312,1
0.4673180489396893,3
0.7364278555605304,4
2.786356268377993,3
-1.076754052535886,3
1.3439135019834625,1
0.403799397551551,1
0.12838517313786513,3
6.530922714757302,4
-1.0280397942401207,1
0.5975666367860781,1
0.2974302726813892,1
0.9818035448641442,4
3.4676545971156507,3
5.205506721382136,2
0.32887538951795914,1
-0.549926431351115,1
-1.163320158215898,1
2.9712810059211687,3
-0.14741944048461275,2
-3.7145868513914486,3
7.195212781667788,3
2.9504586661065386,4
-0.3752145681759027,2
0.9237023027319742,1
2.7569352483941754,4
-0.6595334561616535,1
0.5851669870900409,3
2.647748029270205,4
5.5775578667811985,3
1.1465155223897234,3
1.4027994218668747,3
1.272876120218899,1
5.324560173629322,4
0.4097990626341049,1
2.860993659477201,2
2.8151987940401066,3
-0.3776119993350133,3
2.7075102501095345,2
0.2304799558277944,1
-0.7662076293301343,1
-0.4590483972393913,3
6.936846159988939,4
-0.19638685669516653,1
3.7569301798209356,2
6.4363914338750545,4
0.300766465009084,2
-0.9828204846966064,1
-0.10045337424836764,1
1.1310618904135916,1
2.3199612724509584,2
-0.6925189016863575,1
2.907795220433842,2
0.636137910630985,2
-3.8296610852874986,3
0.3358116502356655,1
6.61661627186455,3
2.950693650741576,1
0.3896165210536173,4
4.9185983385480725,3
6.051765388213559,3
1.492018519990895,1
5.776449237095181,4
-1.078402480803418,3
-0.5520192135940554,3
-2.9136818225894814,3
2.1731032546789564,2
8.293890409376093,3
0.5909678690249622,2
4.805021574951782,4
-0.7845246241149928,1
0.19188846287095174,1
0.7091489059372105,1
0.6773534280035127,4
-1.2420850406680182,1
1.4969482651488788,3
0.5044299019412823,3
-0.09364815816377225,1
3.657515720710121,4
2.799809744295023,3
1.2481817789023408,1
1.1387642329171066,3
0.07141915046800462,2
-1.1715038273448068,2
6.6405827223744955,3
0.2881399267571954,1
0.4983590959761409,1
9.445088249591716,3
1.4948823580480446,2
0.13242279603602009,1
-0.07908629199279826,1
8.125523759763546,3
1.4986664988962792,3
0.09781721194205684,1
2.23934769568975,1
1.0260400285879467,1
-1.3600394242978782,3
1.1036676851944458,1
0.3435032723353466,1
2.009860163373315,3
-0.29218388478328683,1
0.9451349130468358,4
6.82885847989958,3
3.740885954715663,2
2.569397014676327,2
2.6916499326505723,3
0.14302523083833185,1
3.919605484089836,2
2.033552562912017,1
5.189756697174483,3
6.872680924341389,3
0.972351566152807,1
3.7924908250138754,4
2.7488557755715046,2
2.2023673713961873,4
-0.5342516053128363,1
9.345084441818747,4
5.466703959078962,3
1.7792553573451348,4
3.5851231550451477,3
4.433274818863381,4
9.36004385840908,3
-0.22443294616688148,4
2.648070455048554,3
-0.2985613607995803,1
1.1059851773107958,2
1.0915889846217728,1
11.986710952450252,4
0.27592177764459125,3
-0.9154014451345582,2
0.22419209430936538,1
-0.3197738885051724,2
-2.628650661267465,2
3.884952129927579,3
5.152698543651264,4
5.691120178485862,3
8.17331066446264,3
1.124623848403747,1
4.056185411594317,3
4.2239665598215925,3
0.2515781819679779,3
4.339303382436578,3
4.901954221611338,3
0.4789433329083952,3
-0.29594269952500873,4
1.008137901168818,3
4.19867371688429,4
1.0107450658419455,1
0.9072970348881504,1
0.6950082553420265,2
-2.0668591395162554,3
1.8382677740137152,1
4.179204065238113,3
0.8543422050565567,1
0.2365961313274686,1
4.200452365662666,4
0.37946402076111774,3
-0.674681690309769,2
0.7186921576443746,2
-1.2183216835121564,1
-0.2868583329331291,3
1.7636995144847085,3
-1.452796061115607,4
5.688849525246726,4
1.7042804519820014,1
-1.2401442211677893,3
-2.7819619780599654,2
1.3173428745321045,3
3.565139463664521,4
5.646660048488698,3
5.130881834681315,3
2.529038006814769,2
-2.7797468868835216,2
0.9003894238142894,2
-0.0774103099662008,1
1.4326682438363463,3
0.3716912521635978,4
4.597943441961627,2
1.8209009244345138,4
2.627995982190963,1
6.2154039914673955,4
-2.631460056668937,4
-0.6957412947465849,1
0.4608394195784681,1
1.7627420592771308,4
-0.8470105468346549,2
0.3477057403351338,2
2.8815574719342747,3
2.7003538664122355,3
3.6712332073256504,2
1.7934815424755068,2
4.751103973472194,3
2.176592582966912,3
2.3112615240446477,4
2.8590080284465094,3
0.10370654888053887,1
3.9909113792496798,3
-0.48051632340008354,1
5.68949000151564,3
0.48768341874016985,1
6.106131925587527,3
-1.0188726120843024,3
0.04574339955081275,4
0.8126632204740749,1
0.2744670290565967,3
2.3603204595123524,2
0.3325414188739457,4
-0.25686879815381713,2
-1.920306914855554,2
-2.285255047140719,1
3.5736487217565656,2
-0.6406522459536195,1
2.0565439600178426,4
0.4108351640973966,4
8.863465367344727,2
-0.18319284546588288,1
-0.7190850668035331,1
9.727629409944893,4
6.361406814936215,3
3.960549380460807,3
8.112257014559145,4
6.414433301940935,3
0.86552154025368,1
5.811071060500128,3
3.113234462206977,2
-2.0603564000526893,4
2.3634113203791367,2
10.845632057344044,4
0.418658620535728,1
2.264439631304427,1
8.289463936653394,3
3.3508638473233967,3
-0.1752740585574344,3
-0.048913397451942675,2
0.7198286854006869,1
1.381332505675673,2
4.520552250755999,2
2.016126853599274,1
6.226013439151529,4
-2.999938427599073,3
1.5442535634444976,3
-0.3758819527421349,2
-1.7505534024970704,3
-0.155942272489499,3
0.03585844718103831,1
-4.285526482329233,3
-4.009130538332485,4
0.7741436894476954,4
0.4895257845687896,1
2.111569450678183,4
0.928540986962,3
-0.3560854185434016,1
1.3767877769001182,1
8.68123010920947,4
0.08691499374295697,2
3.8754928431163527,4
0.01372838244226987,1
5.561973483567524,4
0.44388770944558525,1
1.2178942766318692,2
2.8587349886605264,2
-0.03911468939630436,1
5.871731105757043,3
0.5523357306785912,3
1.6418087253724947,1
-0.251098421036585,3
0.811817218334038,1
6.409386158650272,3
1.5727871941235998,1
1.9145285360686288,4
3.559673732639096,2
1.2180496832582697,3
1.1806038922403368,3
6.996490424700316,4
0.32411638081502725,1
-0.6641814419990577,1
0.6145879894618024,1
-0.9326016997972233,2
4.03711607013345,4
2.256134123376903,2
1.9982066311571232,3
3.522044817910791,2
6.650065761510971,3
0.12032459621884473,1
7.149379987423478,4
1.5999335757572122,3
0.14206789477831555,1
1.7525062429533862,3
-0.8655483977023639,2
1.4653019943559946,3
-0.9109593915151373,1
1.4057819712753896,1
-0.049927154309952204,4
10.358367749664056,4
2.187337751171444,3
3.680597588414092,4
2.2493054058842095,1
1.7404488676018615,1
3.7932010183126947,4
4.536642810594637,3
7.463925658072281,4
7.827637137059995,3
4.968586678031263,4
1.6891183049561256,3
1.0855367031356327,2
-0.5100416654429418,3
7.189856213540591,3
-1.7649567399746524,2
1.0683204109813351,1
0.3667931017536019,1
4.95869106673228,3
0.7381479554298175,1
1.0062021614181997,2
1.2660833200499286,3
1.8566193321053408,2
5.328452222932915,3
-0.9102600067991877,1
-0.7468828567891608,3
4.264031904467218,4
-1.2914906173342118,1
3.7462711392782544,2
1.2802942224289908,2
-0.07236243684304666,4
7.264414924026457,4
0.6410195677143812,1
-3.518674879798847,4
-1.1089175787370236,3
2.567815243784436,2
1.470894239807651,1
2.1233455286735285,1
0.10118772858212505,1
1.0320357290236344,2
4.02828611322868,3
2.6681091784403357,2
0.5985833025509746,1
1.1510423081160857,1
2.0222487790796437,1
0.6129732457983557,3
2.906981144548488,2
6.4453215662837815,3
0.09442889550381889,1
2.5016879597324926,3
3.594128879720292,2
-5.265297454766607,4
-0.5621459122657733,3
2.0392480142337153,2
-0.3972616529195383,3
-3.303973291766976,3
3.5549487519419243,3
4.4319790700100965,4
5.888851105636902,4
5.031169869272251,3
-0.9782452816504703,1
1.4456948148411901,3
2.9470675540961224,3
2.1388500789968354,1
3.04116822765783,3
1.0433672995439616,1
-0.5650206516066767,2
2.6889293952937727,1
-3.948910417911124,3
0.45779075028137,1
2.0678346907924325,1
13.041340455068879,4
-0.9183366279240841,1
-0.2764511380618666,4
1.8118116743279342,1
0.7630867269809731,4
5.20632879521037,3
3.9227012357516617,3
4.395159465522856,3
1.1819502650321994,1
2.156234264666253,4
1.203959138694483,1
0.6143795220836517,1
0.9061663403576772,2
1.4946469569974175,3
0.9107400202165288,1
1.4810438628879745,4
0.11395433282695311,1
-0.5180963056467633,2
3.6620280731159367,3
2.4914997346424705,2
-1.0364510223801164,2
2.8120736837856115,1
0.7180515789592369,1
2.965896307571964,2
5.508074227430611,3
1.845182662092918,2
4.969176416790656,3
3.193944014489351,3
8.452054849446451,3
6.8395724209920035,3
-0.7858443425914254,4
4.746566161209223,3
4.432160080360335,3
1.6687160420035525,4
-0.45697596780747873,1
9.519235480554881,4
0.2679628543872562,1
1.6207032933742496,1
5.375105645570467,4
2.1370524318085202,3
2.4351339615381438,2
1.7525798884598325,4
-5.673314034777857,4
2.1446086879123905,1
1.0550966745981931,3
0.7425191918904493,1
2.265055406886985,2
1.637415826441,1
2.9992558003176857,2
4.214748034394372,3
-0.5091450711816208,1
1.494705521573104,1
10.654358649322031,3
1.7509083184001248,1
-0.2617958124157186,1
-0.45500098280610035,2
3.88157165408954,2
-1.6568674765812412,3
2.235333701207818,4
-2.161130464753015,2
3.347687383712776,3
-0.6975225555665325,3
0.6550363498189087,1
2.0414918411125704,1
0.3636975116140378,1
1.8408002900756013,1
1.1648723464868442,1
-0.5526293368956785,2
1.1040645806637337,3
2.095780684004063,4
1.463339986475613,2
1.2821427271528258,1
0.23509977961804762,1
6.803187547108218,3
1.5906375327847695,4
0.7286975717355201,1
-0.9219111797804631,3
1.766111471878677,4
2.0622103271702916,3
-0.3253243260611711,4
2.2000442861598715,3
-3.2389375217847203,2
5.675936258066637,3
1.3749098483585227,2
1.8595375334587507,3
0.30835527739161706,1
1.7931221777333466,3
-1.1558859408049105,2
10.985149650350095,4
-1.4329029164337834,1
1.412300570527636,2
-0.3418772060456504,1
3.2021737458457755,2
1.9702207173519934,2
0.17631873689310584,3
0.23533051037850128,2
6.421093409523005,3
0.2582104984651842,1
-2.8639989729073108,4
0.9908999918323462,2
6.609395449772314,3
1.3839440797246465,1
-2.6392962282202017,2
6.464820011872329,4
6.620656154250502,3
-0.4954236677311614,1
0.344801469582124,1
-0.6836388096239947,1
0.0597621769083207,1
3.222058039922861,3
5.833610002642505,3
6.708650060034264,3
-1.0921249713227235,1
7.12254421331185,3
1.2827831042083582,3
4.0949357020288,3
1.8391028124810456,2
1.3934548181322608,2
2.959731640262757,2
2.118964558623027,1
3.4575899895600504,2
-1.3313639083539655,1
0.1947174236577367,1
0.28305859196116095,1
0.9889835984251842,1
2.756024351466575,3
2.166551504070209,2
7.744896831340731,4
2.893215346066447,2
2.6976347978364834,1
7.745805772351982,4
-0.7715595426626807,1
2.5494568732884395,3
1.56854031814792,1
0.9212016965993977,1
-0.08899105161853338,1
-0.5677107986933014,1
-2.0202328321351386,4
1.1287438352430281,1
5.473066354025131,3
3.5096344615954895,4
2.1604958376069314,1
1.1192928448732,1
-4.786396612267319,2
6.01613303572854,3
2.9684491768086305,3
6.090371680800219,2
-2.461290389019919,1
0.9132176700230605,3
-0.9556656248204969,1
2.627260289755518,2
1.8139203025313213,2
1.0662266527292976,1
0.5933113005097862,2
7.115051454277589,4
0.2224097391646891,1
2.206616718197853,2
-2.694300606341601,2
-1.4816226922973041,2
3.4923223593147457,3
0.8146774656312021,1
0.10439524609266698,1
0.09938159034222432,1
3.2044767112046126,3
-1.2632981916711987,1
1.4190039482031853,1
1.1228199139436161,1
2.910916618831721,3
3.1349321230388134,2
6.140424007489456,4
6.127209399781728,4
-0.47073005970540116,1
3.069283615602032,3
4.250677783933022,2
2.378005322723503,2
-1.6341378698166786,1
1.0928534879788159,1
0.7970320264755282,1
10.88612356648817,4
-0.1297824665164249,2
6.090480639223435,4
0.004880862391168694,2
-1.0499815679540667,4
0.7115998978791296,1
1.9187547892070025,2
3.488880204303902,3
-0.5869309246725765,3
-0.3806045053720154,1
2.9351542641772532,4
-2.2261135883525824,1
-0.23562658325978725,2
6.8680970954876015,3
3.8627096753913275,3
1.1449298404204988,3
3.4226983314337684,4
0.760421496725713,3
2.164406333411679,2
3.7840952175086278,4
4.253231648254388,2
3.2391706798472275,4
-0.881778442285194,1
1.1450741102168847,4
0.7955314437447641,2
-1.4096445107419087,1
1.3721438221377866,3
-1.890302643787285,3
4.042425967356264,2
-0.3401332529174812,2
3.9672211111843576,4
0.9507665002518193,1
4.7457414805509,3
4.894759403299174,3
3.7992143734748525,4
3.1718100158184552,4
-0.5562721391575953,1
2.6644855896664312,4
0.5300026058928005,1
-1.1462180203781271,1
9.001139415624404,4
1.932515485224603,3
-4.421819325581131,3
3.7821463925650214,3
1.6312571996216274,2
4.521788867626576,3
2.0170666029147224,4
2.8723314491949195,2
1.6227330546504042,2
-1.331559885863703,1
4.475792349500841,3
2.8643507349526027,4
-1.0241720092929947,1
3.528426284157074,4
1.27016205702887,1
4.541295584012749,4
-1.3896375878225826,2
4.409370511316734,3
0.5879851109237964,1
0.8376758089943661,4
-0.09205443505736155,1
2.019093879277034,1
-0.0839451890320636,1
-0.5645889665702244,1
-0.18866799824364322,1
5.902357611338543,3
0.2781940028029046,1
4.30411669380074,3
3.598662676435258,3
1.4146232769008948,4
4.448483358583438,3
1.1706524923896409,2
-2.3643489633464037,2
-0.3973600992430981,1
1.1349761936341303,2
0.21307194510754573,1
1.9822438728712573,2
5.487564260995669,4
2.3953941075371357,2
-0.3927234173884777,4
-1.3879676115962487,1
-0.8799482929338338,1
-4.329821372672587,3
0.6825900858515965,1
3.2507182811368227,2
-0.5416759708148113,3
0.978745120394171,4
-0.5251370260238408,3
2.230555748233652,2
3.9143413566933734,2
6.119937004532266,3
2.6395381263759203,1
0.6681818574522063,1
2.030298855266184,3
3.2955884407937397,3
0.22883127774588252,2
2.097858689207944,3
-1.1039505305281159,3
-3.9897326896830023,3
8.539120901340194,4
2.6615242009662885,2
7.008136947188602,3
-1.8038036114621376,1
-0.52836285811658,4
-0.555500393045947,1
5.615710452959534,4
2.1478665862704442,2
1.7094608525997992,3
-1.3081861874971907,3
5.834933606100834,4
-0.1868600142877982,1
-0.15732978096889816,1
7.032255818894876,2
0.05974611237706284,4
4.886159492547181,4
-0.6169236099290116,3
-2.068523830349542,1
5.4964403303071245,3
-1.796280578395213,4
-0.5423549224740487,3
1.6351643180499795,2
2.6902765777197954,3
1.6882483194882874,1
2.4154382680762407,2
6.965300679222848,4
0.6421768666861657,1
3.8466674141916015,4
1.5497951335719813,2
3.1164597994614667,3
2.273738913134847,3
0.2309538131825919,2
5.7319263175152235,2
1.6675060565542907,2
-0.5767036396986087,1
-0.4822717773790539,4
2.1220142004056495,4
2.756746909355102,3
1.1481954567005128,2
-0.4414397296408735,1
6.897001882901388,3
4.383729739883542,3
4.99289246030827,3
4.546654569198551,4
4.051001153289004,3
0.3046303951941747,1
3.875030626050131,4
0.8609260670711363,1
5.577209005048008,4
7.143140633032747,3
3.7304261964922327,3
3.538389956301767,3
4.2558368674048745,3
6.1319856866492835,3
6.554759488865217,3
2.5093610607823154,4
5.286408440667583,3
-2.8555313289809003,3
2.406677219789654,2
0.17693459553147406,3
0.5070045303819269,2
-0.11248246634442427,1
6.634591959999615,3
2.247895169611449,1
2.8371668085456387,4
0.6322978832407835,4
-0.04330862386379408,2
3.4662319274447047,2
4.249456488241713,3
-1.9518324460744467,2
3.7141773370631173,3
0.6528930679052968,1
-0.028768992455918685,1
0.6787455816948713,1
2.736923937459236,2
7.152901247212437,4
5.829632173074485,3
2.006439037901647,3
6.026272365102608,4
3.3363966961148437,3
0.5973739414567163,4
5.768849244836419,4
0.7616944148623577,1
3.6948996685278557,4
-3.2449451231785935,1
3.1515331751120628,4
3.1885986145574217,3
3.645365628957008,2
3.404629380789523,3
0.6652758852482885,1
-0.6787179020283096,1
4.487816489064992,4
2.44616309402343,2
1.8617504371646043,1
4.906513690343246,4
-1.0777771489277126,2
-3.1063770006908573,4
3.8604316768111855,4
1.5116501259595705,2
-0.261000717067862,1
2.7363447070235853,2
3.141681195443907,2
1.6698933716801057,1
0.8569402187682705,2
1.042295210419045,1
7.482935188451261,3
1.319130729075307,1
4.6712624962656255,3
-0.37307563753250195,1
0.774468095832969,1
-0.8673052877021912,1
1.0119604953882493,3
2.902484999251717,2
2.423388666513326,3
0.04380946513825679,2
0.42607539332256616,1
2.439848061247845,4
2.863993968453003,3
1.0665639073313145,1
1.9722903238652265,3
-6.187441641995109,4
6.823882248940816,4
1.9652335799506842,1
5.677116769815132,4
1.0659806226440072,4
0.1595723785248902,1
9.79621193172669,4
3.25374036955107,2
3.364569998481728,3
0.2746682501793478,1
3.154291870418821,4
0.5004752270337776,1
-0.9177818505198978,1
-0.6828319424285416,1
0.4856232977918453,3
2.914823130965236,4
2.6365043633992493,3
0.19072465799526572,3
3.863100206484132,4
1.0754835215266367,1
2.0291327599821853,3
2.307201538134765,3
0.9176637110341703,2
-2.0284558646691253,2
5.8116521589343275,3
1.9951545251639742,4
4.648996229865981,4
-0.6037048351857162,2
-3.3230141650138023,3
4.651997317021588,4
-0.3046309212273328,2
-0.15578755046501258,1
0.577779086435588,1
-0.18640066233779495,2
-0.26173188235777334,1
1.6578681405442977,1
3.0335376624747736,3
3.001983910248648,4
-4.959076606486771,2
1.2751386077078042,3
2.628436985844716,2
-0.20460010122976913,3
4.22523166986129,3
1.9794960695873713,1
5.458911780019278,3
0.5200411982028043,1
0.814675073339413,1
7.55367663693142,4
3.51053667579448,3
1.2335270991414553,3
0.6630624838174369,2
1.481983972092966,2
-3.200704334919381,4
7.422798400852182,4
2.725193825245968,3
-0.7301201214022797,3
1.9883559566764824,3
1.8757454667612157,1
2.235020202934606,3
1.4158284988087935,2
0.6678208555256119,2
5.071061353995659,3
4.339788028666016,3
7.181483753762169,3
3.3260909506476315,4
0.12411982922391407,1
0.47727095990101776,1
5.3470649407015625,2
-2.086822646878516,3
1.143622352603193,1
1.454430870118227,3
-1.6735448303084457,3
4.052176569419942,3
2.797554900078599,1
-0.24675994368248455,1
1.9646597025259132,1
-0.5558438608201084,1
2.095635045652642,3
-0.21752361356043703,2
0.6806649539715668,1
5.705322691296409,4
0.8849825186819436,1
-0.3408712539346692,3
-0.2803754167218142,3
4.4271918566288395,2
-0.8657804586920266,2
2.6475966334205445,2
4.535613163474197,3
6.212055183763866,4
9.899443289629932,4
13.663732056918185,4
0.49039887869437937,4
-0.8272486331218194,2
0.0629186699621701,1
1.7232384746050886,4
4.413059562070311,3
0.49087533887932777,1
0.3511766384708235,2
1.9581474615336245,4
5.830093207445233,4
-1.592681580903776,2
-1.975943295656129,4
0.44478808316337126,3
-0.2732752798752103,1
2.8629443116621394,3
1.9126664049853217,4
4.039781482768361,3
4.203273524662253,3
1.7582325222537152,1
1.213181196508645,2
1.6129321611198424,1
3.2788873320548224,3
2.657955705156462,3
1.858116161120841,3
0.6461184070944577,3
0.771012818646224,1
1.1022692052047258,4
3.5703078788528853,2
3.0363203532471896,3
7.463123555241701,4
2.749344972875825,4
12.567044579418752,4
2.9230188481555377,4
4.712341356159683,3
-0.7991349536059578,2
2.73780852081103,2
0.23376957855925556,1
1.8392960730628882,3
-0.5197010297309963,3
9.606269363929066,4
4.481708591797757,3
5.674197483448096,4
1.1566540052799317,1
1.473143849103379,2
1.7250921828042594,2
9.909860959325897,4
4.570878281221616,3
3.2119023116923078,1
2.101457630214796,2
5.98352311506016,3
1.2233110269061853,1
-2.7676649559125996,3
0.85959178572466,1
5.277757007055923,3
2.8591393856420897,2
0.43967084576335425,2
5.8199865812288865,2
2.636097319973245,1
0.38886614902895067,3
-1.9820148189195015,1
-1.058690711012967,1
1.2533109572075491,2
6.773030773808644,3
1.311754063739155,3
1.3058174941705096,1
2.4884604540869555,1
-0.15058099320359297,1
1.2706852349763766,1
0.44705842165396575,1
0.5560632494393595,1
-0.5079599602640661,2
1.3355974238199755,4
5.972754025686775,3
0.9837244148333462,1
4.934041982503171,3
1.234646552853555,3
0.9817200040258887,1
1.3295848056282913,2
0.021573070976315112,1
3.9314337692668744,3
-0.042178238466085816,2
-1.199763828773997,4
2.009568791775936,2
-0.8297912597915007,1
6.872252483530042,3
6.558887263233899,3
-1.1193232102331003,1
0.45796850581789794,4
5.438055830891914,3
-2.9083221637688084,3
2.461876569084817,4
4.940611058798668,4
4.800079427876914,3
1.7499219115848688,1
2.102532629255154,2
-4.191525101972309,4
-5.326501103614999,3
3.2306038462382083,4
2.6740054935531057,4
0.34034513367815483,1
0.6188021517398612,3
-0.04144735193358562,4
10.826752984056029,4
5.998972902527357,3
3.7743393704123442,2
0.9939216741858132,1
5.227445768022127,3
-2.687106124670067,4
2.4586150854998974,1
3.400902838659185,3
-2.065263698817809,1
-1.0478442378281967,1
3.613563950925877,3
6.939095158359134,4
3.12222020046471,2
5.965239250733026,3
3.604705946897824,4
-2.4996076630836015,4
-0.7526490290509966,1
3.0937700576436216,4
2.9761451275857946,2
-3.0409645772766005,4
0.6036868893011508,1
-0.13253566465590394,2
-0.7406070196181598,2
7.682720448984585,3
5.516621662522478,3
-0.6303126299758011,1
-2.669394174304803,2
4.984407623405339,4
-0.5078061380253884,1
2.594493969577846,2
3.056341209288287,2
0.9023249331700145,1
3.258081131824025,2
0.4806498424641264,1
0.6574136678649112,1
1.2858096261103875,1
0.16286579804261303,1
4.2570804738702455,4
2.550422999368884,2
-5.1637530986778035,4
-0.04529167535939471,1
-0.3504147499063206,1
2.338748760390337,3
2.5218118425690146,1
4.22141884050769,3
0.8337833922987838,1
0.4511611656480463,4
-0.6178239696390286,3
2.203580939852171,4
-1.1170941016722715,1
2.881501682769019,3
1.3929282428238834,2
1.2495515771091177,4
3.1098455523055994,1
-1.1607748928942974,1
5.743725614103781,3
-0.8514758054228038,1
7.994525015813724,4
-2.869685439048074,3
-1.7575194305769282,4
1.707622954179514,3
3.4796348382082263,2
1.6503576460483458,2
1.121997610651936,4
0.380392622834256,2
1.4556718219134246,2
0.2363706785247789,1
1.2365313231670974,3
1.2973050902223537,1
-1.8060619682756274,3
-3.3076986720003854,4
-0.5119659548028304,1
